second,sent_at,latency_ms,status,status_code
107,1781548034.013,123.13,ok,200
107,1781548034.180,119.20,ok,200
107,1781548034.346,123.54,ok,200
107,1781548034.512,74.80,ok,200
108,1781548034.685,58.31,ok,200
108,1781548034.852,126.45,ok,200
108,1781548035.019,125.02,ok,200
108,1781548035.186,111.78,ok,200
108,1781548035.353,134.20,ok,200
108,1781548035.519,54.91,ok,200
109,1781548035.687,100.33,ok,200
109,1781548035.855,89.62,ok,200
109,1781548036.022,48.80,ok,200
109,1781548036.188,70.89,ok,200
109,1781548036.354,89.36,ok,200
109,1781548036.522,123.77,ok,200
110,1781548036.688,87.95,ok,200
110,1781548036.855,128.58,ok,200
110,1781548037.022,120.88,ok,200
110,1781548037.188,87.10,ok,200
110,1781548037.355,108.09,ok,200
110,1781548037.522,121.79,ok,200
111,1781548037.689,107.01,ok,200
111,1781548037.815,56.94,ok,200
111,1781548037.940,41.14,ok,200
111,1781548038.065,77.97,ok,200
111,1781548038.190,81.45,ok,200
111,1781548038.315,48.32,ok,200
111,1781548038.440,99.21,ok,200
111,1781548038.565,76.81,ok,200
112,1781548038.684,85.07,ok,200
112,1781548038.828,53.48,ok,200
112,1781548038.971,69.67,ok,200
112,1781548039.114,55.66,ok,200
112,1781548039.257,99.92,ok,200
112,1781548039.399,91.59,ok,200
112,1781548039.542,96.15,ok,200
113,1781548039.689,81.48,ok,200
